path_img,bbox,class_id
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00301_jpg.rf.abb9985d8454ede359b1f856b9a94a41.jpg,"[[920.0, 727.0, 26, 56], [111.0, 437.0, 32, 44], [381.0, 149.0, 24, 56], [838.0, 725.0, 26, 56], [1270.0, 254.0, 22, 54]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_30_0_05586_jpg.rf.3a86a4497a290fd71136720e0059f3fd.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00546_jpg.rf.7d084b1e5983459c441b8b62617a5726.jpg,"[[1036.0, 22.0, 38, 42], [1006.0, 103.0, 38, 60], [778.0, 512.0, 34, 50], [959.0, 841.0, 36, 56]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_80_90_0_02277_jpg.rf.edb1b1b55741d5dcfce93db4a6b11a94.jpg,"[[1111.0, 55.0, 28, 28], [1216.0, 49.0, 26, 40], [88.0, 96.0, 34, 34], [1084.0, 432.0, 42, 42], [842.0, 517.0, 26, 32], [861.0, 583.0, 32, 44], [995.0, 659.0, 40, 48], [818.0, 584.0, 50, 34], [770.0, 597.0, 34, 28], [793.0, 664.0, 52, 22], [983.0, 780.0, 40, 34]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_50_0_08661_jpg.rf.82f692efc873190a0eceb3bfc96dd4cc.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_60_50_0_01694_jpg.rf.bc34f902f0aecd53b35ab087546f6c08.jpg,"[[240.0, 566.0, 26, 58], [300.0, 551.0, 26, 40], [296.0, 615.0, 22, 56], [382.0, 621.0, 22, 40], [803.0, 365.0, 28, 56], [814.0, 322.0, 22, 46], [926.0, 333.0, 30, 56], [1075.0, 328.0, 16, 46], [1062.0, 352.0, 22, 46], [684.0, 853.0, 26, 44], [609.0, 710.0, 32, 46], [936.0, 278.0, 22, 34]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_30_0_04605_jpg.rf.584275b91c4d21d9965ed2ce986e3016.jpg,"[[680.0, 862.0, 18, 42]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_50_0_05386_jpg.rf.21273c2981322fdc7560059d31dfb3d3.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_70_0_08479_jpg.rf.edd93b2039de94c31a0fc0e7fb57675f.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_80_0_08241_jpg.rf.c5897bcdeb58b53b3d5b8e54aa749582.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03901_jpg.rf.09ed046746bf4acf22e2715e2484a89a.jpg,"[[554.0, 162.0, 18, 34], [582.0, 141.0, 18, 36], [597.0, 165.0, 12, 24], [606.0, 177.0, 14, 36], [606.0, 150.0, 14, 26], [620.0, 138.0, 14, 30]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_70_0_03695_jpg.rf.a240881daee2fbe9a158b71723789459.jpg,"[[365.0, 851.0, 24, 32], [636.0, 945.0, 22, 32]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_80_0_08520_jpg.rf.1a04cc6133fa0f82336c37c525c87865.jpg,"[[612.0, 227.0, 22, 40]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_40_0_08636_jpg.rf.240969cdf3ef8613537ffa8228561192.jpg,"[[625.0, 181.0, 28, 44]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_80_0_09607_jpg.rf.329a62d466a61a00964305dbb8fe89ec.jpg,"[[1083.0, 201.0, 24, 36]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00397_jpg.rf.a1efa96b735bacddc7c811f7043b3c9c.jpg,"[[317.0, 235.0, 28, 52], [463.0, 55.0, 32, 56], [618.0, 200.0, 30, 58], [695.0, 211.0, 28, 56], [1088.0, 638.0, 30, 58], [860.0, 924.0, 30, 50], [899.0, 999.0, 28, 48], [760.0, 484.0, 26, 62]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_50_0_00320_jpg.rf.57d4ca273107d5cd3604e444993a4010.jpg,"[[374.0, 34.0, 34, 50], [312.0, 68.0, 38, 58], [565.0, 145.0, 24, 52], [391.0, 298.0, 24, 50], [686.0, 394.0, 30, 62], [724.0, 443.0, 30, 68], [1076.0, 650.0, 34, 54]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_80_0_02477_jpg.rf.59ae298e527735a1241cf721c14361c3.jpg,"[[896.0, 127.0, 22, 36], [901.0, 22.0, 36, 38], [815.0, 150.0, 40, 50], [729.0, 36.0, 24, 34], [680.0, 667.0, 30, 40], [619.0, 599.0, 16, 40], [529.0, 545.0, 48, 56], [491.0, 574.0, 40, 42], [512.0, 646.0, 30, 26], [494.0, 725.0, 34, 40], [423.0, 678.0, 24, 30]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00515_jpg.rf.7ecd1a641cdb97f981fb28f51010f1f8.jpg,"[[610.0, 18.0, 18, 34], [790.0, 602.0, 22, 50], [787.0, 679.0, 24, 48], [681.0, 804.0, 28, 58], [484.0, 972.0, 26, 62]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_60_0_05651_jpg.rf.38e5e7abb4af9cfb3ccf9e1c25798d14.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_50_0_05178_jpg.rf.7465c8ff164fb96c8d5c985cb4335d4b.jpg,"[[1218.0, 777.0, 30, 36]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_30_0_08322_jpg.rf.31fe4a8dbbc5497ce0a29fb186af0c90.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_50_0_08872_jpg.rf.f6d7a838916f986b8230f8a84b95a2ba.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_60_0_04941_jpg.rf.5acaa02f85a393c87e5114333fbe84d0.jpg,"[[1119.0, 652.0, 24, 34], [873.0, 248.0, 24, 42], [894.0, 252.0, 18, 42]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_50_0_05182_jpg.rf.19b91f7fdfb9a797188606b4206ba8b8.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_90_0_10161_jpg.rf.ed822a32fbe42ea62aaaeddf8c3b0b1e.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03911_jpg.rf.2275d3e30ac2de585032537cb725bb69.jpg,"[[426.0, 422.0, 18, 30], [268.0, 12.0, 18, 22], [508.0, 418.0, 18, 34], [524.0, 454.0, 18, 34], [508.0, 454.0, 14, 26], [513.0, 475.0, 12, 28], [502.0, 480.0, 14, 38]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_70_0_10090_jpg.rf.4ed4604716e0e589a5dca381fb31f745.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_70_60_0_07673_jpg.rf.24d9c2500b0bba905638e6d51c8f3cb2.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_60_0_07257_jpg.rf.418c9f17a049dd58b6b688cc53750753.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_80_40_0_02136_jpg.rf.257ad29c608214691c296564a6d7ff56.jpg,"[[83.0, 816.0, 28, 42], [900.0, 667.0, 26, 48], [937.0, 670.0, 32, 42], [620.0, 858.0, 26, 34], [703.0, 911.0, 28, 36], [645.0, 907.0, 28, 28], [621.0, 959.0, 24, 40], [555.0, 971.0, 24, 40]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03909_jpg.rf.097453c17de8be97ac8575470c8fbda3.jpg,"[[431.0, 381.0, 16, 36], [527.0, 370.0, 20, 34], [529.0, 408.0, 16, 34], [510.0, 421.0, 18, 36], [464.0, 414.0, 18, 34], [455.0, 454.0, 20, 34]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_60_0_01497_jpg.rf.65527a4b7605bd7d6f0b77b1273d4df2.jpg,"[[944.0, 443.0, 26, 24], [927.0, 468.0, 24, 38], [911.0, 503.0, 16, 32], [903.0, 529.0, 24, 44], [879.0, 526.0, 24, 42], [847.0, 489.0, 40, 52], [843.0, 528.0, 24, 38], [808.0, 480.0, 30, 46], [1141.0, 623.0, 24, 32], [1139.0, 660.0, 28, 42], [987.0, 1008.0, 28, 30]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00545_jpg.rf.d81db00f96bf1e3be58cc4997f096909.jpg,"[[982.0, 97.0, 30, 56], [978.0, 154.0, 42, 70], [744.0, 562.0, 34, 54], [974.0, 790.0, 34, 50]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_60_50_0_06522_jpg.rf.b3bdd3e84a7353204c48c5295fea2d86.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03927_jpg.rf.12e79714f7eddf737e08ed9b521ce714.jpg,"[[499.0, 148.0, 24, 30], [534.0, 163.0, 18, 32], [520.0, 197.0, 18, 32], [560.0, 184.0, 18, 34], [580.0, 142.0, 14, 30], [588.0, 135.0, 14, 32]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_60_80_0_01800_jpg.rf.57d9221edd06b86b82a87fe7e9dcd549.jpg,"[[826.0, 113.0, 26, 60], [989.0, 41.0, 28, 48], [435.0, 688.0, 36, 54], [673.0, 496.0, 28, 50], [477.0, 766.0, 48, 46], [724.0, 769.0, 34, 44], [1003.0, 288.0, 24, 50], [988.0, 327.0, 30, 44], [888.0, 942.0, 34, 26], [545.0, 765.0, 36, 44], [548.0, 664.0, 30, 38]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_30_0_07146_jpg.rf.520fbec952ac7245747dbb3a585ad24a.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_70_80_0_01091_jpg.rf.f400f1f18423ec1b8753d61656beb3c3.jpg,"[[1041.0, 927.0, 28, 24], [1095.0, 1006.0, 40, 34], [1049.0, 1003.0, 36, 36]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_80_0_02984_jpg.rf.bb17172fa5205e534a12c4e64b49836e.jpg,"[[396.0, 564.0, 30, 26], [352.0, 585.0, 26, 24], [403.0, 600.0, 20, 22], [470.0, 602.0, 30, 26], [334.0, 641.0, 26, 24], [385.0, 652.0, 28, 22], [434.0, 666.0, 18, 18], [348.0, 718.0, 22, 22]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_80_0_02975_jpg.rf.168860c41874c6204473041a66ac89f9.jpg,"[[331.0, 459.0, 20, 20], [347.0, 470.0, 16, 26], [365.0, 481.0, 20, 28], [334.0, 501.0, 18, 28], [354.0, 569.0, 22, 28], [421.0, 581.0, 16, 20], [441.0, 464.0, 24, 22], [469.0, 501.0, 20, 28]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_80_0_00663_jpg.rf.211b41443eba1265f0038e8a2ea4b23a.jpg,"[[224.0, 16.0, 26, 30], [246.0, 632.0, 42, 46], [153.0, 591.0, 44, 40], [235.0, 688.0, 36, 54], [132.0, 638.0, 50, 42], [118.0, 677.0, 50, 44], [147.0, 671.0, 60, 60], [56.0, 695.0, 42, 40], [904.0, 482.0, 34, 50], [265.0, 854.0, 36, 30], [160.0, 832.0, 38, 42], [153.0, 897.0, 36, 60], [86.0, 928.0, 46, 34], [213.0, 899.0, 36, 36], [925.0, 578.0, 32, 34], [780.0, 726.0, 34, 38], [1153.0, 559.0, 36, 32], [1110.0, 586.0, 26, 38], [984.0, 675.0, 34, 44], [1027.0, 684.0, 52, 38], [1142.0, 824.0, 42, 42], [949.0, 872.0, 28, 34], [1002.0, 930.0, 46, 30], [1052.0, 916.0, 38, 42], [953.0, 988.0, 44, 46]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_80_0_00640_jpg.rf.66033a554a4d4539c8ece53b2ad39f5a.jpg,"[[298.0, 588.0, 30, 42], [250.0, 676.0, 30, 34], [37.0, 583.0, 24, 32], [24.0, 603.0, 22, 32], [237.0, 12.0, 28, 22], [69.0, 634.0, 28, 46], [122.0, 692.0, 26, 42], [110.0, 653.0, 42, 52], [14.0, 721.0, 26, 48], [115.0, 816.0, 24, 34], [91.0, 929.0, 52, 32], [163.0, 833.0, 36, 48], [158.0, 898.0, 42, 58], [216.0, 899.0, 38, 36], [270.0, 855.0, 34, 36], [934.0, 508.0, 62, 86], [1036.0, 543.0, 30, 36], [896.0, 618.0, 22, 38], [944.0, 701.0, 42, 28], [1041.0, 592.0, 56, 50], [1057.0, 622.0, 48, 46], [1099.0, 649.0, 28, 36], [1081.0, 680.0, 28, 30], [1145.0, 826.0, 40, 42], [950.0, 871.0, 30, 32], [969.0, 894.0, 24, 30], [1104.0, 923.0, 38, 40], [1055.0, 915.0, 40, 48]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_90_0_01594_jpg.rf.7a0d0feefc302252dbc2bea90168e440.jpg,"[[914.0, 378.0, 18, 18], [826.0, 392.0, 26, 26], [650.0, 395.0, 26, 36], [810.0, 423.0, 38, 32], [1150.0, 572.0, 34, 26], [900.0, 585.0, 34, 32], [836.0, 567.0, 22, 28], [724.0, 569.0, 22, 28]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_50_0_08885_jpg.rf.d438e28d88e751f5c892e4629bd0b898.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_120_40_0_06013_jpg.rf.790575318717b4530a74c054546b8b41.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_130_50_0_03928_jpg.rf.42b4410d1b96e3d89f56056a03e7e5d7.jpg,"[[478.0, 162.0, 22, 30], [579.0, 140.0, 16, 30], [589.0, 158.0, 16, 30], [520.0, 175.0, 18, 32], [537.0, 200.0, 16, 34], [508.0, 207.0, 14, 32]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_130_60_0_05638_jpg.rf.e875b6d552170633b15dd67b100de9f6.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_90_80_0_08956_jpg.rf.0c981e9dfeb72394e68750ad01969ce3.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_40_0_09503_jpg.rf.e5c43d435a92ede63650b404641af25c.jpg,"[[117.0, 540.0, 20, 46], [139.0, 425.0, 16, 40], [267.0, 209.0, 20, 40]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_70_0_08210_jpg.rf.8b988f3121c6ffb279a81d45858f53f0.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_80_0_00699_jpg.rf.3f9308a5fbba73a7b77f17138c8f77fa.jpg,"[[795.0, 956.0, 36, 54], [73.0, 1015.0, 28, 16], [741.0, 359.0, 36, 40], [684.0, 410.0, 50, 38], [641.0, 400.0, 28, 50], [603.0, 562.0, 24, 38], [808.0, 532.0, 26, 34], [1260.0, 298.0, 38, 54], [748.0, 584.0, 30, 34], [841.0, 618.0, 44, 54], [779.0, 621.0, 56, 52], [893.0, 738.0, 32, 34], [703.0, 752.0, 36, 30], [638.0, 748.0, 34, 30]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_90_0_02520_jpg.rf.ce6b33a82ddc2829ef50a053a5a55241.jpg,"[[747.0, 85.0, 36, 40], [824.0, 166.0, 30, 26], [715.0, 189.0, 20, 28], [740.0, 233.0, 22, 24], [725.0, 488.0, 28, 22], [667.0, 542.0, 28, 22], [818.0, 661.0, 26, 36], [671.0, 656.0, 28, 26], [707.0, 742.0, 36, 38], [646.0, 738.0, 38, 34], [772.0, 787.0, 42, 44], [627.0, 830.0, 44, 46]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_70_40_0_06721_jpg.rf.9d4586324337bb018f588e4066ab8c3a.jpg,"[[479.0, 140.0, 32, 62], [894.0, 351.0, 26, 64], [940.0, 642.0, 22, 58]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00528_jpg.rf.654a535050c2b87e5e17ec4e04d51c26.jpg,"[[1197.0, 494.0, 32, 54], [853.0, 382.0, 24, 46], [599.0, 94.0, 36, 62], [837.0, 432.0, 24, 62]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_30_0_03281_jpg.rf.ed6ce373950068796ed5ab85811679fb.jpg,"[[450.0, 71.0, 14, 28], [54.0, 308.0, 14, 30], [461.0, 73.0, 12, 32], [662.0, 545.0, 14, 36], [1242.0, 646.0, 14, 38], [1228.0, 876.0, 18, 30], [944.0, 666.0, 14, 38], [1248.0, 465.0, 18, 36]]","[1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_30_0_02314_jpg.rf.6a5f008786d5411d4c2e39f32b7faa3a.jpg,"[[520.0, 919.0, 22, 32], [168.0, 983.0, 22, 28], [646.0, 306.0, 14, 30], [623.0, 310.0, 16, 30], [573.0, 294.0, 20, 30], [565.0, 336.0, 16, 30], [472.0, 329.0, 18, 28], [455.0, 413.0, 24, 44], [436.0, 393.0, 18, 48], [414.0, 389.0, 14, 28], [394.0, 442.0, 18, 42], [367.0, 412.0, 16, 30], [339.0, 423.0, 16, 24], [1130.0, 87.0, 18, 32], [1114.0, 66.0, 14, 26]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_110_50_0_05795_jpg.rf.e5585ec541e5364d353bc4d7cf700501.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_100_40_0_08111_jpg.rf.89b577223ea3fceb2e45c0a766381ecf.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_60_0_05416_jpg.rf.0af0b239afb1967e96d338a678452a44.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_110_30_0_03548_jpg.rf.2d367bc66919a501ca4093f524e3b9d1.jpg,"[[101.0, 607.0, 16, 32], [491.0, 316.0, 16, 30]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_60_0_08702_jpg.rf.4a6528fc0711ec82f4c57140a0bc61f4.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_70_0_09592_jpg.rf.1ad33abdcde4fa14cd87c2141ea3efb2.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_60_0_00475_jpg.rf.23dfd00f8000121cbc4f34d4e3a7de40.jpg,"[[459.0, 242.0, 36, 58], [500.0, 149.0, 26, 48], [937.0, 456.0, 20, 42]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_60_70_0_01751_jpg.rf.7d72f6dec252df8e94de0830182c4d95.jpg,"[[417.0, 573.0, 24, 44], [343.0, 828.0, 36, 50], [540.0, 730.0, 30, 54], [643.0, 717.0, 36, 68], [889.0, 916.0, 36, 38], [1232.0, 275.0, 42, 60], [1248.0, 363.0, 26, 56]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_80_60_0_08697_jpg.rf.e854eca986807364a0fb4958f33d6d45.jpg,"[[58.0, 990.0, 42, 54], [47.0, 1005.0, 24, 36]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/0_120_40_0_09484_jpg.rf.944c1bf2f4d490fd99e8e21b78592d37.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_100_30_0_05095_jpg.rf.3430bdec6aee4b9fa120d20136c9e108.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_70_0_00604_jpg.rf.19452d30f3947e252165a385978175d4.jpg,"[[707.0, 327.0, 44, 64], [507.0, 613.0, 40, 64], [163.0, 687.0, 28, 56]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/Drone Thermal.v4i.voc/imgs/1_60_30_0_00063_jpg.rf.4d6ca2ac5e7b2ff77124d503fd34f36f.jpg,"[[446.0, 292.0, 14, 42], [573.0, 291.0, 16, 40], [585.0, 315.0, 16, 40], [410.0, 622.0, 14, 46], [380.0, 655.0, 14, 40], [361.0, 673.0, 16, 36], [1276.0, 398.0, 10, 38], [1078.0, 112.0, 14, 38]]","[1, 1, 1, 1, 1, 1, 1, 1]"
