path_img,bbox,class_id
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/070281_jpg.rf.ffca2d63766ee56fbb87cb6467380ccd.jpg,"[[979.5, 605.0, 89, 208], [656.0, 925.0, 50, 136], [654.0, 918.0, 144, 212], [206.5, 946.0, 87, 156]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/170344_jpg.rf.6f1274cb201aed068e85d27c1c673ffa.jpg,"[[472.0, 820.5, 104, 209], [358.5, 805.5, 69, 205]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/040177_jpg.rf.a9b9400dd68819b3552828468c67afdf.jpg,"[[636.0, 177.5, 74, 211], [657.5, 594.0, 117, 256], [852.0, 552.5, 112, 285], [1034.0, 342.5, 126, 259]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240335_jpg.rf.fd783284917c2ffcbfc6cba2d1248e83.jpg,"[[1168.0, 628.0, 118, 208], [509.0, 959.0, 94, 130], [625.0, 964.5, 102, 119]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090928_jpg.rf.e379f72371d20cb364bef357161d2cce.jpg,"[[564.5, 211.5, 117, 249]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120077_jpg.rf.b8cf2dd680844b76aba1194ade83a0e3.jpg,"[[526.0, 883.0, 30, 160], [463.0, 902.0, 46, 164], [909.0, 738.5, 92, 221], [1045.5, 714.0, 85, 132]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/070376_jpg.rf.535fca559e5b2d0703db29e091c7013b.jpg,"[[99.0, 863.0, 84, 260], [186.0, 843.0, 88, 222], [300.0, 775.0, 90, 222], [242.0, 626.5, 72, 211], [135.0, 712.5, 62, 133], [190.5, 708.5, 69, 143]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/200077_jpg.rf.db187d3554df9950b20fe9aa5b07f33b.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190484_jpg.rf.1940936b521b86e30a78f7b92c14aafb.jpg,"[[649.0, 946.5, 110, 155], [537.0, 961.5, 116, 125]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190622_jpg.rf.3d0d5aee597ffde2ed328e853b4f60df.jpg,"[[323.0, 559.5, 112, 291]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/020323_jpg.rf.3fcfd12e59bdbb084c4c64cea4616253.jpg,"[[629.5, 263.0, 133, 210], [905.0, 603.0, 142, 266], [1112.0, 767.5, 80, 277]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/260201_jpg.rf.0ee48f30593db1e991897643db2aa85b.jpg,"[[968.0, 232.5, 122, 223]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240464_jpg.rf.60b16a692161504ec4a15343c670c0e1.jpg,"[[562.5, 951.5, 71, 145], [472.5, 942.5, 111, 163]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/040281_jpg.rf.05d11b70ce4a7513362fdfa6973a80df.jpg,"[[171.5, 589.5, 113, 271], [287.5, 485.0, 113, 246], [632.0, 247.0, 76, 200]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/150246_jpg.rf.e26a3368b0baec03fb67ad918b24982d.jpg,"[[352.0, 899.0, 166, 250]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/100090_jpg.rf.6e0613a2e5a3c8494c370177fb91ad61.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/200318_jpg.rf.d90a7499deefa0555e63d04f6088a60c.jpg,"[[1156.0, 790.5, 150, 343], [882.0, 565.0, 106, 328], [940.5, 622.5, 157, 323]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/101143_jpg.rf.d28fd59b008f85081f52b1d63b83bc9e.jpg,"[[531.5, 817.5, 109, 257], [588.5, 836.0, 117, 214]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/170310_jpg.rf.90bda216b29e3d68bfb120372bf557a4.jpg,"[[534.5, 815.5, 71, 225], [610.5, 818.5, 101, 241]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/010236_jpg.rf.40569c8beb7217cc74300fb5196f73af.jpg,"[[784.5, 499.5, 61, 251], [749.5, 518.5, 93, 231]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/081446_jpg.rf.02dae7c8f53fe51d163a947635f2c76a.jpg,"[[865.5, 952.0, 103, 144]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/160268_jpg.rf.f62422dda80be30152f3a2a2f3534f2c.jpg,"[[1194.5, 706.5, 95, 239], [712.5, 955.0, 49, 138]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/230121_jpg.rf.1590d0eda2f7cc25ae0c028183a6c9ae.jpg,"[[955.0, 341.0, 136, 222], [1053.0, 268.5, 144, 239], [1010.0, 239.5, 96, 237]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/160339_jpg.rf.e91bdccf2bb5a6b6f71833f01532af7d.jpg,"[[1029.0, 671.0, 52, 210]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090848_jpg.rf.3cbe750eaa144d14d244451b36a02b2c.jpg,"[[573.0, 175.0, 108, 240]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/130091_jpg.rf.4e6952c531a28759f540b0aaa83ebec4.jpg,"[[1204.0, 387.0, 58, 212], [1236.5, 421.5, 71, 199], [254.0, 703.0, 82, 248], [38.5, 816.5, 73, 235]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/250324_jpg.rf.9426bd1e757377fc8f0f5740218fcc3f.jpg,"[[616.5, 544.5, 123, 231], [926.5, 377.0, 95, 262], [92.0, 82.5, 146, 155]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190687_jpg.rf.7e240fc478011021b200acf212ba8567.jpg,"[[449.0, 634.0, 96, 286], [400.0, 920.0, 110, 208], [908.5, 386.0, 97, 182], [1055.5, 252.0, 119, 146]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/080125_jpg.rf.82381c12563210d80d5dae33afcd698a.jpg,"[[113.0, 304.5, 126, 173], [130.5, 403.5, 107, 213], [446.0, 442.0, 110, 178], [454.0, 846.0, 138, 242], [629.5, 883.0, 115, 244], [688.0, 901.0, 90, 246], [827.0, 881.0, 102, 236], [840.5, 948.0, 83, 152], [1022.0, 894.5, 126, 249], [940.5, 570.5, 37, 129]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/160545_jpg.rf.abe059ece66dd0917da31ca1394f6cad.jpg,"[[382.0, 947.5, 66, 153], [722.0, 865.5, 56, 229]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240165_jpg.rf.7331a146229bd11b17296db30bc9b0ee.jpg,"[[890.0, 277.0, 108, 158]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240198_jpg.rf.5399e636df939d9eecb534af02114014.jpg,"[[250.0, 826.0, 76, 260], [318.5, 855.0, 71, 232], [972.0, 488.5, 102, 169], [272.0, 573.5, 56, 223], [214.0, 578.5, 64, 209]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/180089_jpg.rf.0b7d3f173e8e14b5eabaa3ae68493506.jpg,"[[790.0, 210.5, 106, 239], [139.0, 210.0, 90, 230]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/260403_jpg.rf.4499ccb090951f72834028005d437c62.jpg,"[[156.0, 596.0, 98, 288], [195.5, 481.5, 99, 201]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/100625_jpg.rf.2e86da1901873ec9a5f46eb32215467f.jpg,[],[]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/060060_jpg.rf.6a3e0d2f87319e48aac931f9595ecba5.jpg,"[[930.0, 614.5, 106, 251], [965.5, 614.5, 69, 245], [144.5, 988.5, 73, 71]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120253_jpg.rf.d02def3b382ae9704159c9b86be403a8.jpg,"[[1189.5, 596.0, 53, 178]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240487_jpg.rf.101490c849293475ed738499bc717a5e.jpg,"[[1111.5, 580.5, 99, 203]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/230129_jpg.rf.10d7de60d09989fbd8241342281dcc6c.jpg,"[[97.0, 732.0, 164, 296], [1144.5, 139.0, 151, 258]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/080800_jpg.rf.d5b67eaeaf304a92465f49c81d6a4881.jpg,"[[1031.5, 234.0, 103, 216], [992.0, 842.5, 92, 275], [1074.5, 868.5, 87, 263], [1132.0, 900.5, 80, 247]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/130004_jpg.rf.ca858e80f2598add9d3ddacbbde177f8.jpg,"[[862.0, 489.0, 88, 210], [728.5, 637.5, 77, 193], [651.0, 606.0, 102, 234], [797.0, 305.5, 60, 175]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190173_jpg.rf.8455426809d4df40923dcd5298313d46.jpg,"[[937.5, 362.0, 115, 200], [1062.0, 223.0, 104, 210]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/080731_jpg.rf.e2e6700f5962a47b6ce89d61f27f142c.jpg,"[[758.5, 757.5, 121, 243], [1212.5, 792.5, 69, 279], [1261.0, 763.0, 38, 178], [1246.5, 936.5, 67, 133], [1047.0, 246.0, 82, 270]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/210054_jpg.rf.443d03d9bcaeb20cd3e5370b25f91d23.jpg,"[[189.5, 784.5, 83, 237], [269.5, 813.5, 137, 215], [272.0, 939.0, 144, 162]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/210384_jpg.rf.0ed8d5161fe4c288891742a0e898d727.jpg,"[[456.5, 679.0, 187, 242]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/060003_jpg.rf.c6bdf6e1bea93eb85db60420aba2d908.jpg,"[[189.5, 556.0, 99, 210], [206.5, 521.0, 89, 208], [1059.5, 637.0, 71, 234], [1084.0, 599.5, 64, 213], [567.0, 864.0, 94, 246], [546.5, 848.0, 83, 236]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/250377_jpg.rf.0ca9937d7368c80bca8c4cc3c04e6005.jpg,"[[1011.5, 795.0, 141, 266], [377.5, 248.5, 123, 217]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/030279_jpg.rf.57af0d7e920fd29a7d78e6576c86b81b.jpg,"[[205.5, 640.0, 79, 278], [284.5, 622.0, 109, 240], [1110.0, 664.0, 132, 240]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/130305_jpg.rf.6b6ba49945fd5b3f72eafd92a9fd6346.jpg,"[[877.5, 559.0, 103, 200], [1007.0, 519.5, 64, 201], [989.0, 376.0, 60, 120], [1053.5, 428.0, 53, 146]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090593_jpg.rf.a2b7e3086167821b696d3d6adb73dad8.jpg,"[[591.0, 248.5, 78, 177], [431.5, 811.0, 155, 256], [224.5, 677.5, 65, 59]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190639_jpg.rf.5db7d1ad6c3c3caa318be786db01ba7a.jpg,"[[1171.5, 505.5, 129, 231]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120374_jpg.rf.cd7672c0347af64186d3f5f993fadd2a.jpg,"[[1177.5, 574.5, 61, 165]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120411_jpg.rf.9a7265f0c6d8336cfb07c7270d0d32bb.jpg,"[[624.0, 792.5, 54, 159], [670.5, 811.0, 53, 160], [960.5, 701.0, 71, 180], [1032.0, 699.0, 62, 160], [1212.5, 537.5, 59, 181], [1264.0, 545.5, 32, 151]]","[1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190345_jpg.rf.48172df1b61035b6015570dcaa83ef40.jpg,"[[1150.5, 475.0, 119, 214]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/160256_jpg.rf.b19276feb79dae152481be436a86ff40.jpg,"[[1228.5, 716.0, 69, 216], [1143.5, 696.0, 57, 218]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/060011_jpg.rf.4452c670de6a4dc92f16d4ea72d4a62c.jpg,"[[460.5, 810.5, 87, 259], [1034.0, 948.5, 78, 151]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/091178_jpg.rf.6035ec93f2c852d8dd0c0e7e513a0ad5.jpg,"[[125.0, 733.0, 64, 310], [232.0, 738.0, 116, 284], [354.0, 835.5, 74, 269], [461.5, 875.0, 107, 298], [680.0, 889.5, 102, 269], [833.0, 938.5, 92, 165], [997.0, 960.5, 132, 127], [1123.5, 985.0, 83, 78], [1250.0, 578.0, 60, 228], [900.5, 297.5, 101, 237], [977.5, 307.5, 61, 255]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/030300_jpg.rf.39f694cc18de3f03783feb0a653c248b.jpg,"[[1089.5, 489.5, 109, 261], [1163.0, 717.0, 130, 224], [584.0, 163.5, 82, 183], [1209.0, 744.5, 70, 245], [1260.0, 703.5, 40, 163]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/050156_jpg.rf.044723e7fbe70a1a51a7c1b4c1a12c18.jpg,"[[243.0, 109.0, 108, 206], [653.5, 737.0, 147, 210]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/250417_jpg.rf.46c4767449edd79b5efb56b357e410df.jpg,"[[681.5, 575.0, 109, 232], [1125.0, 765.5, 132, 249]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190789_jpg.rf.bb3653152d41bd1c0fc2f440b9b5bd95.jpg,"[[281.5, 538.5, 99, 253]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/220341_jpg.rf.8a8f42548677c1552c8ec8d4aa86afc6.jpg,"[[248.5, 953.5, 103, 141], [789.5, 770.5, 175, 263]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120117_jpg.rf.3719a1ed28e9b784bc02269536877d4c.jpg,"[[672.5, 786.5, 89, 191]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240337_jpg.rf.e8ea78310cd80c6b3f6f8a23bd80cee7.jpg,"[[469.5, 935.5, 115, 175]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/170503_jpg.rf.7c8bf0be52ce7e1af05c0c95cbca91e6.jpg,"[[615.5, 856.0, 89, 248]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120409_jpg.rf.cd7fb8af127be288ca4ea0a3205f277f.jpg,"[[718.0, 839.0, 48, 208], [797.0, 835.0, 76, 194], [789.0, 920.0, 54, 150], [1006.0, 793.0, 54, 164], [1155.0, 677.0, 68, 182]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/110212_jpg.rf.78aa19495e8b5cf0158aeb4eb9aae8d1.jpg,"[[117.0, 958.0, 66, 132], [161.0, 818.0, 48, 186], [767.5, 522.5, 57, 167], [828.5, 533.0, 37, 144], [876.5, 509.0, 53, 148]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/230464_jpg.rf.9efe2904e62d5f1420b0a6b027a6717b.jpg,"[[783.5, 718.0, 125, 360], [1171.0, 965.5, 174, 117], [854.0, 115.5, 146, 225]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/080193_jpg.rf.f69855727ae125081b5d7a6d79805e2a.jpg,"[[751.0, 662.0, 118, 244], [94.0, 756.0, 184, 256], [715.5, 129.0, 89, 202]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120054_jpg.rf.7c184ce08c1820c27218649c8e9582b0.jpg,"[[1225.0, 547.0, 30, 180], [1252.5, 553.5, 55, 181], [1102.0, 975.0, 96, 98]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/170256_jpg.rf.392580738e7870761934e4a7e3607d31.jpg,"[[736.0, 815.5, 110, 237]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190504_jpg.rf.c0d0dd665ae5f923603247a4609a3bfb.jpg,"[[119.5, 610.5, 99, 267], [213.5, 609.0, 113, 294], [71.5, 460.0, 87, 250], [131.0, 432.0, 78, 230], [211.5, 405.5, 105, 219]]","[1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/240004_jpg.rf.29f6e73d44ca546ea1195e2593c8e1f3.jpg,"[[374.5, 961.0, 57, 120], [427.0, 949.5, 86, 149], [213.0, 686.5, 82, 195], [144.5, 683.0, 57, 198]]","[1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090681_jpg.rf.331373e254b5774a1c4493238986cca4.jpg,"[[1033.0, 992.5, 66, 63], [468.0, 810.0, 136, 264], [717.5, 937.0, 141, 174]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/120345_jpg.rf.1960f4603b87f87bd1ce3877d91c3fad.jpg,"[[696.0, 844.5, 76, 189]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/160278_jpg.rf.63520a291619be08fd55dfeeeb573f86.jpg,"[[606.0, 671.5, 104, 221]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/010406_jpg.rf.04a71a53e820d66402719ef93d8739c9.jpg,"[[481.0, 490.0, 108, 248], [905.0, 268.5, 94, 211]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090383_jpg.rf.18ec4fd0965bbb80eb10be85cca15293.jpg,"[[190.0, 753.0, 148, 290], [809.0, 405.5, 106, 269]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/100664_jpg.rf.34cc9887c4316c1a04f72f7c2b10befe.jpg,"[[861.0, 307.0, 54, 214], [829.5, 292.0, 49, 214]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/091035_jpg.rf.63583813c63c0a39e75c85ca9fd95ab1.jpg,"[[198.0, 111.5, 102, 211], [799.5, 904.5, 123, 193]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/180105_jpg.rf.1b60b18f470ff44654512e1ddcefd0f6.jpg,"[[1032.0, 140.5, 100, 245]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/170307_jpg.rf.2e8bc0d9c989ccfe9e8da48c2807b5c7.jpg,"[[844.5, 671.0, 95, 254], [930.5, 695.5, 63, 257], [627.0, 763.0, 112, 242]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/250323_jpg.rf.e7c84e68ed4fc7364591dd6b18d350d6.jpg,"[[889.5, 696.5, 123, 255]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/080045_jpg.rf.e3c91ee572899a0088e8574cad990adf.jpg,"[[153.0, 423.0, 186, 236], [1034.5, 637.5, 205, 221]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/060308_jpg.rf.0f14907013b2b57c01c3be17883ad2ee.jpg,"[[1245.0, 588.5, 70, 127], [644.0, 900.5, 118, 205]]","[1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/101172_jpg.rf.8606d52496c9f0af645d0009c3252274.jpg,"[[1242.5, 136.5, 75, 215]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/150268_jpg.rf.7e9a04bb5fcf5ac1fa918623868194b7.jpg,"[[364.0, 898.0, 176, 252], [1110.0, 287.0, 110, 272], [1105.5, 253.5, 139, 283]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190404_jpg.rf.f1021f340e925f33d2c06b39ee75c6f1.jpg,"[[210.0, 808.5, 132, 181], [924.5, 333.0, 113, 216], [552.5, 915.5, 155, 213]]","[1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/090841_jpg.rf.e13f1cf6c787a83fb02c8bf4194e9be4.jpg,"[[716.5, 763.5, 117, 273]]",[1]
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/010112_jpg.rf.500728ee2b9b284da19d9c80c9dc7284.jpg,"[[60.5, 712.5, 95, 261], [340.0, 691.0, 132, 242], [723.0, 664.5, 84, 241], [905.5, 530.5, 85, 237], [1056.0, 586.0, 136, 228], [343.0, 735.5, 92, 225], [720.0, 670.0, 86, 260]]","[1, 1, 1, 1, 1, 1, 1]"
/home/huy/Documents/de_tai_tot_nghiep/object_detect/imgs/190717_jpg.rf.2defb897902f9077f1f57da18de92d93.jpg,"[[765.0, 152.0, 118, 192], [376.5, 764.0, 101, 272]]","[1, 1]"
